,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,0
30885,41.0,entrepreneur,married,tertiary,no,367.0,no,yes,cellular,9.0,feb,13.0,5.0,-1.0,0.0,unknown,
30886,31.0,self-employed,single,tertiary,no,1815.0,no,no,telephone,9.0,feb,1541.0,1.0,-1.0,0.0,unknown,
30887,45.0,blue-collar,divorced,primary,no,1512.0,yes,no,cellular,9.0,feb,13.0,11.0,-1.0,0.0,unknown,
30890,30.0,management,single,tertiary,no,3773.0,yes,no,cellular,9.0,feb,75.0,4.0,258.0,1.0,failure,
30892,50.0,housemaid,married,primary,no,3690.0,no,no,cellular,9.0,feb,13.0,6.0,-1.0,0.0,unknown,
30893,33.0,technician,married,secondary,no,1029.0,yes,no,cellular,9.0,feb,345.0,5.0,-1.0,0.0,unknown,
30895,32.0,self-employed,single,tertiary,no,-359.0,yes,no,cellular,9.0,feb,122.0,3.0,-1.0,0.0,unknown,
30898,32.0,self-employed,single,secondary,no,360.0,yes,no,cellular,9.0,feb,175.0,3.0,259.0,4.0,failure,
30900,32.0,services,married,secondary,no,183.0,yes,no,cellular,9.0,feb,17.0,10.0,-1.0,0.0,unknown,
30901,41.0,management,married,tertiary,no,371.0,no,no,cellular,9.0,feb,107.0,5.0,-1.0,0.0,unknown,
30902,40.0,management,married,tertiary,no,16.0,no,yes,cellular,9.0,feb,47.0,4.0,-1.0,0.0,unknown,
30903,30.0,unemployed,single,primary,no,15261.0,no,no,cellular,9.0,feb,43.0,5.0,-1.0,0.0,unknown,
30906,30.0,admin.,married,secondary,no,2174.0,yes,no,cellular,9.0,feb,191.0,1.0,-1.0,0.0,unknown,
30907,66.0,retired,married,primary,no,206.0,no,no,cellular,9.0,feb,479.0,1.0,-1.0,0.0,unknown,
30909,26.0,admin.,single,secondary,no,255.0,no,no,cellular,9.0,feb,190.0,1.0,-1.0,0.0,unknown,
30910,30.0,admin.,single,secondary,no,270.0,no,no,cellular,9.0,feb,123.0,1.0,-1.0,0.0,unknown,
30912,48.0,management,single,unknown,no,1009.0,yes,no,cellular,9.0,feb,138.0,5.0,256.0,1.0,other,
30913,32.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,9.0,feb,7.0,7.0,-1.0,0.0,unknown,
30914,38.0,management,married,secondary,no,844.0,no,no,cellular,9.0,feb,12.0,7.0,-1.0,0.0,unknown,
30916,31.0,technician,single,secondary,no,2088.0,no,no,cellular,9.0,feb,15.0,14.0,-1.0,0.0,unknown,
30917,28.0,technician,single,tertiary,no,4987.0,no,no,cellular,9.0,feb,253.0,21.0,-1.0,0.0,unknown,
30919,26.0,student,single,secondary,no,477.0,no,no,cellular,9.0,feb,58.0,2.0,-1.0,0.0,unknown,
30921,56.0,management,divorced,tertiary,no,505.0,no,no,cellular,9.0,feb,108.0,2.0,199.0,3.0,other,
30922,39.0,blue-collar,married,secondary,no,20.0,yes,no,cellular,9.0,feb,686.0,5.0,279.0,1.0,failure,
30923,52.0,technician,married,unknown,no,2709.0,yes,no,telephone,9.0,feb,48.0,7.0,-1.0,0.0,unknown,
30926,29.0,unemployed,single,tertiary,no,0.0,yes,no,cellular,9.0,feb,102.0,3.0,12.0,3.0,other,
30927,40.0,technician,married,tertiary,no,516.0,yes,no,cellular,9.0,feb,175.0,5.0,12.0,1.0,other,
30931,48.0,technician,married,tertiary,no,150.0,yes,no,cellular,9.0,feb,168.0,2.0,203.0,7.0,failure,
30932,34.0,admin.,married,secondary,no,0.0,yes,no,cellular,9.0,feb,30.0,4.0,-1.0,0.0,unknown,
30933,31.0,unemployed,single,tertiary,no,381.0,yes,no,cellular,9.0,feb,42.0,2.0,-1.0,0.0,unknown,
30934,27.0,management,single,tertiary,no,10.0,no,no,cellular,9.0,feb,17.0,3.0,-1.0,0.0,unknown,
30937,27.0,unemployed,single,secondary,no,154.0,no,no,telephone,9.0,feb,24.0,5.0,-1.0,0.0,unknown,
30938,48.0,blue-collar,married,secondary,no,861.0,no,no,telephone,9.0,feb,49.0,6.0,-1.0,0.0,unknown,
30939,29.0,technician,single,secondary,no,28.0,no,no,cellular,9.0,feb,96.0,2.0,-1.0,0.0,unknown,
30940,35.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,9.0,feb,226.0,3.0,280.0,1.0,other,
30941,42.0,services,divorced,primary,no,0.0,yes,no,cellular,9.0,feb,216.0,2.0,-1.0,0.0,unknown,
30942,35.0,blue-collar,married,secondary,no,-100.0,yes,no,telephone,9.0,feb,13.0,7.0,272.0,9.0,failure,
30943,28.0,admin.,single,tertiary,no,164.0,yes,no,cellular,9.0,feb,92.0,7.0,-1.0,0.0,unknown,
30944,58.0,blue-collar,married,primary,no,42.0,yes,no,cellular,9.0,feb,96.0,6.0,264.0,3.0,failure,
30945,60.0,technician,married,secondary,no,21.0,no,no,telephone,9.0,feb,172.0,4.0,-1.0,0.0,unknown,
30948,37.0,management,married,tertiary,no,784.0,yes,no,cellular,9.0,feb,41.0,3.0,-1.0,0.0,unknown,
30949,34.0,unemployed,married,tertiary,no,582.0,yes,no,cellular,9.0,feb,189.0,3.0,-1.0,0.0,unknown,
30951,44.0,admin.,divorced,secondary,no,432.0,no,no,cellular,9.0,feb,132.0,3.0,-1.0,0.0,unknown,
30952,53.0,blue-collar,divorced,secondary,no,-376.0,yes,no,cellular,9.0,feb,90.0,2.0,-1.0,0.0,unknown,
30954,36.0,unemployed,single,secondary,no,115.0,no,no,cellular,9.0,feb,71.0,2.0,-1.0,0.0,unknown,
30956,45.0,blue-collar,married,secondary,no,4365.0,no,yes,cellular,9.0,feb,45.0,2.0,-1.0,0.0,unknown,
30961,31.0,management,single,tertiary,no,43.0,yes,no,cellular,9.0,feb,297.0,7.0,-1.0,0.0,unknown,
30964,48.0,entrepreneur,married,tertiary,no,354.0,yes,no,cellular,9.0,feb,37.0,4.0,-1.0,0.0,unknown,
30965,31.0,blue-collar,single,secondary,no,42.0,no,no,cellular,9.0,feb,473.0,3.0,12.0,2.0,other,
30967,27.0,unemployed,single,secondary,no,1301.0,no,no,cellular,9.0,feb,817.0,5.0,-1.0,0.0,unknown,
30968,34.0,housemaid,married,tertiary,no,677.0,no,no,cellular,9.0,feb,37.0,2.0,-1.0,0.0,unknown,
30969,41.0,self-employed,divorced,tertiary,no,1256.0,no,no,telephone,9.0,feb,147.0,3.0,-1.0,0.0,unknown,
30970,27.0,unemployed,single,primary,no,799.0,no,no,cellular,9.0,feb,106.0,4.0,-1.0,0.0,unknown,
30971,30.0,self-employed,single,primary,no,163.0,no,no,cellular,9.0,feb,224.0,3.0,-1.0,0.0,unknown,
30972,51.0,management,married,tertiary,no,285.0,no,no,cellular,9.0,feb,278.0,2.0,-1.0,0.0,unknown,
30974,30.0,management,single,tertiary,no,82.0,no,no,cellular,9.0,feb,48.0,3.0,-1.0,0.0,unknown,
30975,31.0,management,single,tertiary,no,153.0,no,no,cellular,9.0,feb,65.0,3.0,-1.0,0.0,unknown,
30976,45.0,unemployed,single,secondary,no,17609.0,no,no,cellular,9.0,feb,222.0,6.0,-1.0,0.0,unknown,
30977,54.0,management,married,secondary,no,2895.0,yes,no,cellular,9.0,feb,20.0,2.0,256.0,1.0,failure,
30978,49.0,housemaid,divorced,secondary,no,267.0,no,no,telephone,9.0,feb,23.0,5.0,-1.0,0.0,unknown,
30979,44.0,unemployed,married,primary,yes,-43.0,yes,no,cellular,9.0,feb,290.0,6.0,-1.0,0.0,unknown,
30981,34.0,blue-collar,single,primary,yes,81.0,no,yes,cellular,9.0,feb,44.0,2.0,-1.0,0.0,unknown,
30982,41.0,unemployed,married,secondary,no,5608.0,no,no,cellular,9.0,feb,64.0,2.0,-1.0,0.0,unknown,
30984,40.0,blue-collar,married,primary,no,3462.0,yes,no,cellular,9.0,feb,171.0,3.0,277.0,4.0,other,
30985,28.0,management,single,tertiary,no,385.0,no,yes,cellular,9.0,feb,79.0,4.0,193.0,7.0,failure,
30988,26.0,services,single,secondary,no,1114.0,no,no,cellular,9.0,feb,44.0,2.0,-1.0,0.0,unknown,
30989,33.0,technician,single,secondary,no,0.0,yes,no,cellular,9.0,feb,91.0,3.0,236.0,4.0,other,
30992,49.0,services,married,secondary,no,320.0,no,no,telephone,9.0,feb,1971.0,4.0,-1.0,0.0,unknown,
30996,41.0,services,married,unknown,no,230.0,yes,no,cellular,9.0,feb,155.0,3.0,-1.0,0.0,unknown,
30999,32.0,blue-collar,married,secondary,no,316.0,yes,no,cellular,9.0,feb,14.0,4.0,-1.0,0.0,unknown,
31001,29.0,technician,single,secondary,no,362.0,no,no,cellular,9.0,feb,826.0,7.0,-1.0,0.0,unknown,
31003,27.0,admin.,single,secondary,no,-172.0,no,yes,cellular,9.0,feb,125.0,5.0,-1.0,0.0,unknown,
31004,25.0,management,married,tertiary,no,103.0,no,no,cellular,10.0,feb,52.0,9.0,-1.0,0.0,unknown,
31005,24.0,self-employed,single,unknown,no,1179.0,no,no,cellular,10.0,feb,122.0,1.0,-1.0,0.0,unknown,
31007,53.0,management,married,tertiary,no,8627.0,no,no,cellular,10.0,feb,66.0,1.0,-1.0,0.0,unknown,
31008,36.0,technician,married,tertiary,no,99.0,yes,yes,cellular,10.0,feb,86.0,1.0,85.0,1.0,failure,
31009,47.0,blue-collar,married,secondary,no,292.0,no,no,cellular,10.0,feb,277.0,1.0,-1.0,0.0,unknown,
31011,37.0,services,single,secondary,no,248.0,yes,no,cellular,10.0,feb,77.0,1.0,279.0,2.0,failure,
31015,43.0,management,married,tertiary,no,40.0,no,no,cellular,10.0,feb,147.0,1.0,-1.0,0.0,unknown,
31016,61.0,retired,married,tertiary,no,1257.0,no,no,cellular,10.0,feb,503.0,1.0,-1.0,0.0,unknown,
31017,35.0,technician,single,secondary,no,1693.0,yes,no,cellular,10.0,feb,515.0,1.0,-1.0,0.0,unknown,
31021,59.0,blue-collar,married,primary,no,1723.0,no,no,cellular,10.0,feb,39.0,3.0,-1.0,0.0,unknown,
31022,27.0,admin.,married,tertiary,no,73.0,no,no,cellular,10.0,feb,159.0,1.0,-1.0,0.0,unknown,
31024,44.0,technician,married,secondary,no,2981.0,yes,yes,cellular,10.0,feb,118.0,2.0,-1.0,0.0,unknown,
31025,36.0,self-employed,married,tertiary,no,2012.0,no,no,cellular,10.0,feb,188.0,7.0,-1.0,0.0,unknown,
31028,30.0,unemployed,single,tertiary,no,302.0,no,no,cellular,11.0,feb,528.0,3.0,-1.0,0.0,unknown,
31029,57.0,technician,married,tertiary,no,2887.0,yes,no,cellular,11.0,feb,123.0,1.0,-1.0,0.0,unknown,
31031,33.0,management,married,secondary,no,369.0,no,no,cellular,11.0,feb,446.0,1.0,-1.0,0.0,unknown,
31032,69.0,retired,married,primary,no,2346.0,no,no,cellular,11.0,feb,354.0,2.0,-1.0,0.0,unknown,
31034,31.0,admin.,single,secondary,no,554.0,yes,no,cellular,11.0,feb,80.0,1.0,6.0,1.0,failure,
31036,28.0,admin.,married,tertiary,no,174.0,yes,yes,cellular,11.0,feb,56.0,1.0,184.0,2.0,failure,
31037,54.0,management,divorced,tertiary,no,26306.0,yes,no,cellular,11.0,feb,27.0,1.0,84.0,3.0,failure,
31038,26.0,management,single,tertiary,no,1222.0,no,yes,cellular,11.0,feb,108.0,1.0,-1.0,0.0,unknown,
31040,58.0,technician,married,primary,no,4198.0,no,no,cellular,11.0,feb,309.0,5.0,-1.0,0.0,unknown,
31041,19.0,student,single,unknown,no,0.0,no,no,cellular,11.0,feb,123.0,3.0,-1.0,0.0,unknown,
31042,31.0,management,single,secondary,yes,0.0,no,no,cellular,11.0,feb,112.0,4.0,85.0,2.0,failure,
31043,30.0,services,single,secondary,no,1599.0,no,no,cellular,11.0,feb,152.0,2.0,-1.0,0.0,unknown,
31044,41.0,technician,married,secondary,no,1066.0,no,no,cellular,11.0,feb,109.0,3.0,-1.0,0.0,unknown,
31046,31.0,management,married,tertiary,no,2603.0,yes,no,cellular,11.0,feb,280.0,4.0,-1.0,0.0,unknown,
31047,22.0,student,single,secondary,no,381.0,no,no,cellular,12.0,feb,227.0,1.0,-1.0,0.0,unknown,
31050,37.0,admin.,married,secondary,no,1314.0,yes,no,cellular,12.0,feb,118.0,4.0,210.0,3.0,failure,
31052,71.0,retired,married,unknown,no,362.0,no,no,telephone,12.0,feb,139.0,2.0,-1.0,0.0,unknown,
31053,33.0,management,married,tertiary,no,1778.0,no,no,cellular,12.0,feb,388.0,1.0,-1.0,0.0,unknown,
31054,48.0,management,single,tertiary,no,5689.0,no,no,cellular,12.0,feb,262.0,1.0,-1.0,0.0,unknown,
31055,85.0,retired,married,primary,no,12114.0,no,no,telephone,12.0,feb,165.0,2.0,-1.0,0.0,unknown,
31056,43.0,management,divorced,tertiary,no,36.0,no,no,cellular,13.0,feb,61.0,1.0,193.0,1.0,failure,
31057,72.0,retired,married,tertiary,no,0.0,no,no,cellular,13.0,feb,99.0,1.0,-1.0,0.0,unknown,
31058,46.0,admin.,divorced,secondary,no,2232.0,no,no,cellular,13.0,feb,121.0,1.0,-1.0,0.0,unknown,
31059,36.0,admin.,single,tertiary,no,635.0,no,no,cellular,13.0,feb,56.0,1.0,-1.0,0.0,unknown,
31061,37.0,technician,married,tertiary,no,127.0,yes,no,cellular,13.0,feb,71.0,1.0,-1.0,0.0,unknown,
31062,63.0,retired,divorced,secondary,no,859.0,no,no,cellular,13.0,feb,92.0,1.0,-1.0,0.0,unknown,
31063,45.0,technician,married,secondary,no,2403.0,no,no,cellular,13.0,feb,147.0,2.0,84.0,1.0,failure,
31064,53.0,management,divorced,tertiary,no,2152.0,no,no,cellular,13.0,feb,75.0,3.0,-1.0,0.0,unknown,
31065,33.0,management,single,tertiary,no,3552.0,no,no,cellular,13.0,feb,158.0,2.0,85.0,3.0,failure,
31066,63.0,retired,married,tertiary,no,133.0,yes,no,cellular,13.0,feb,104.0,2.0,-1.0,0.0,unknown,
31068,54.0,management,married,tertiary,no,2960.0,yes,no,cellular,13.0,feb,94.0,9.0,85.0,1.0,failure,
31069,90.0,retired,divorced,secondary,no,1.0,no,no,cellular,13.0,feb,152.0,3.0,-1.0,0.0,unknown,
31071,54.0,admin.,divorced,secondary,no,1872.0,no,no,cellular,13.0,feb,439.0,5.0,-1.0,0.0,unknown,
31072,67.0,retired,married,tertiary,no,1341.0,no,no,cellular,13.0,feb,706.0,1.0,-1.0,0.0,unknown,
31074,64.0,technician,married,secondary,no,1473.0,yes,no,cellular,13.0,feb,121.0,2.0,-1.0,0.0,unknown,
31075,42.0,management,divorced,unknown,no,7702.0,no,no,cellular,16.0,feb,138.0,2.0,-1.0,0.0,unknown,
31077,71.0,retired,married,primary,no,4657.0,no,no,cellular,16.0,feb,93.0,5.0,-1.0,0.0,unknown,
31081,42.0,unemployed,single,unknown,no,3274.0,yes,no,cellular,16.0,feb,137.0,1.0,-1.0,0.0,unknown,
31082,47.0,entrepreneur,married,tertiary,no,0.0,no,no,cellular,16.0,feb,261.0,2.0,-1.0,0.0,unknown,
31083,44.0,admin.,married,tertiary,no,348.0,yes,yes,cellular,16.0,feb,170.0,2.0,-1.0,0.0,unknown,
31085,37.0,services,married,secondary,no,1543.0,yes,no,cellular,16.0,feb,138.0,2.0,-1.0,0.0,unknown,
31087,64.0,management,married,primary,no,0.0,yes,no,cellular,16.0,feb,65.0,1.0,-1.0,0.0,unknown,
31089,82.0,retired,married,tertiary,no,278.0,no,no,cellular,16.0,feb,223.0,7.0,-1.0,0.0,unknown,
31090,21.0,blue-collar,single,secondary,no,2265.0,no,no,cellular,17.0,feb,92.0,2.0,-1.0,0.0,unknown,
31091,36.0,admin.,married,secondary,no,953.0,yes,no,cellular,17.0,feb,38.0,1.0,-1.0,0.0,unknown,
31093,25.0,management,single,tertiary,no,2506.0,no,no,cellular,17.0,feb,485.0,1.0,-1.0,0.0,unknown,
31095,60.0,housemaid,divorced,secondary,no,2063.0,no,no,cellular,17.0,feb,73.0,2.0,-1.0,0.0,unknown,
31096,32.0,management,single,tertiary,no,312.0,no,no,cellular,17.0,feb,232.0,2.0,-1.0,0.0,unknown,
31097,51.0,technician,married,secondary,no,196.0,yes,yes,cellular,17.0,feb,88.0,1.0,-1.0,0.0,unknown,
31103,65.0,retired,married,tertiary,no,2416.0,no,no,cellular,17.0,feb,221.0,2.0,-1.0,0.0,unknown,
31104,57.0,blue-collar,married,primary,no,403.0,yes,no,telephone,17.0,feb,63.0,2.0,-1.0,0.0,unknown,
31105,47.0,technician,married,secondary,no,335.0,no,no,cellular,17.0,feb,226.0,1.0,-1.0,0.0,unknown,
31107,38.0,admin.,married,secondary,no,755.0,yes,no,cellular,17.0,feb,120.0,1.0,-1.0,0.0,unknown,
31108,71.0,retired,married,secondary,no,2850.0,no,no,cellular,17.0,feb,185.0,1.0,-1.0,0.0,unknown,
31109,29.0,services,married,secondary,no,1135.0,yes,no,cellular,17.0,feb,323.0,1.0,-1.0,0.0,unknown,
31111,61.0,retired,married,primary,no,197.0,no,no,cellular,17.0,feb,113.0,1.0,-1.0,0.0,unknown,
31112,29.0,self-employed,single,tertiary,no,8749.0,no,no,telephone,17.0,feb,141.0,7.0,-1.0,0.0,unknown,
31114,64.0,retired,divorced,primary,no,315.0,no,no,cellular,17.0,feb,154.0,1.0,-1.0,0.0,unknown,
31117,54.0,management,married,tertiary,no,511.0,no,no,cellular,17.0,feb,1201.0,3.0,-1.0,0.0,unknown,
31118,37.0,management,married,tertiary,no,5355.0,no,no,telephone,17.0,feb,466.0,4.0,-1.0,0.0,unknown,
31119,68.0,retired,married,secondary,no,445.0,no,no,cellular,18.0,feb,475.0,1.0,-1.0,0.0,unknown,
31120,29.0,management,single,tertiary,no,5359.0,no,no,cellular,18.0,feb,147.0,1.0,-1.0,0.0,unknown,
31121,61.0,technician,married,tertiary,no,1263.0,no,no,telephone,18.0,feb,176.0,4.0,-1.0,0.0,unknown,
31125,78.0,retired,married,primary,no,158.0,no,no,cellular,18.0,feb,360.0,1.0,-1.0,0.0,unknown,
31126,24.0,blue-collar,single,secondary,no,167.0,no,yes,cellular,18.0,feb,134.0,2.0,-1.0,0.0,unknown,
31128,59.0,retired,married,secondary,no,26.0,no,no,cellular,18.0,feb,92.0,3.0,-1.0,0.0,unknown,
31129,59.0,unemployed,married,secondary,no,1047.0,no,no,cellular,18.0,feb,83.0,3.0,-1.0,0.0,unknown,
31130,85.0,retired,divorced,primary,no,7613.0,no,no,cellular,18.0,feb,355.0,3.0,-1.0,0.0,unknown,
31132,32.0,technician,single,tertiary,no,2340.0,no,no,cellular,18.0,feb,89.0,2.0,-1.0,0.0,unknown,
31133,29.0,management,single,tertiary,no,15459.0,no,no,cellular,18.0,feb,264.0,7.0,-1.0,0.0,unknown,
31137,39.0,technician,married,secondary,no,4101.0,yes,no,cellular,18.0,feb,146.0,2.0,264.0,1.0,other,
31138,28.0,admin.,single,secondary,no,119.0,no,no,cellular,19.0,feb,260.0,3.0,-1.0,0.0,unknown,
31140,56.0,management,divorced,tertiary,no,722.0,no,no,cellular,19.0,feb,134.0,3.0,94.0,2.0,failure,
31142,44.0,management,married,primary,no,558.0,no,no,cellular,19.0,feb,268.0,5.0,-1.0,0.0,unknown,
31143,25.0,student,married,tertiary,no,4923.0,yes,yes,cellular,19.0,feb,266.0,2.0,219.0,12.0,other,
31144,26.0,admin.,single,secondary,no,2509.0,no,no,cellular,19.0,feb,654.0,3.0,-1.0,0.0,unknown,
31145,80.0,retired,married,primary,no,1021.0,no,no,telephone,26.0,feb,37.0,1.0,-1.0,0.0,unknown,
31146,28.0,management,single,tertiary,no,1287.0,yes,no,cellular,26.0,feb,65.0,1.0,-1.0,0.0,unknown,
31149,71.0,retired,married,tertiary,no,653.0,no,no,telephone,26.0,feb,367.0,1.0,-1.0,0.0,unknown,
31150,62.0,housemaid,married,unknown,no,2021.0,no,no,telephone,26.0,feb,361.0,1.0,-1.0,0.0,unknown,
31151,78.0,retired,married,primary,no,2735.0,no,no,telephone,26.0,feb,418.0,2.0,-1.0,0.0,unknown,
31152,26.0,blue-collar,single,secondary,no,834.0,no,no,cellular,26.0,feb,90.0,1.0,-1.0,0.0,unknown,
31153,28.0,management,single,tertiary,no,3611.0,no,no,cellular,26.0,feb,141.0,2.0,-1.0,0.0,unknown,
31157,26.0,admin.,single,tertiary,no,313.0,no,yes,cellular,26.0,feb,210.0,2.0,-1.0,0.0,unknown,
31158,43.0,unemployed,single,tertiary,no,983.0,yes,no,cellular,26.0,feb,97.0,1.0,-1.0,0.0,unknown,
31160,35.0,technician,divorced,secondary,no,2823.0,yes,no,cellular,26.0,feb,74.0,1.0,24.0,1.0,failure,
31161,34.0,services,single,tertiary,no,88.0,no,no,cellular,26.0,feb,180.0,1.0,-1.0,0.0,unknown,
31163,27.0,unknown,single,secondary,no,1187.0,no,no,telephone,26.0,feb,232.0,1.0,101.0,1.0,failure,
31164,29.0,admin.,married,tertiary,no,238.0,no,no,cellular,26.0,feb,79.0,1.0,-1.0,0.0,unknown,
31165,43.0,admin.,married,secondary,no,477.0,yes,no,cellular,27.0,feb,476.0,2.0,-1.0,0.0,unknown,
31166,41.0,management,married,tertiary,no,144.0,no,no,cellular,27.0,feb,123.0,3.0,-1.0,0.0,unknown,
31171,36.0,technician,married,secondary,no,6384.0,yes,yes,cellular,27.0,feb,59.0,1.0,101.0,1.0,failure,
31172,41.0,technician,married,secondary,no,349.0,no,yes,cellular,27.0,feb,48.0,1.0,-1.0,0.0,unknown,
31173,30.0,management,single,tertiary,no,5561.0,yes,no,cellular,27.0,feb,195.0,1.0,100.0,1.0,success,
31174,53.0,technician,married,secondary,no,264.0,no,no,telephone,27.0,feb,429.0,4.0,-1.0,0.0,unknown,
31177,25.0,admin.,single,tertiary,no,760.0,yes,no,cellular,27.0,feb,58.0,2.0,-1.0,0.0,unknown,
31179,34.0,blue-collar,married,primary,no,-398.0,yes,no,cellular,27.0,feb,47.0,8.0,-1.0,0.0,unknown,
31180,25.0,technician,single,secondary,no,1231.0,yes,no,cellular,27.0,feb,412.0,5.0,-1.0,0.0,unknown,
31181,25.0,admin.,single,tertiary,no,3730.0,yes,no,cellular,27.0,feb,353.0,1.0,-1.0,0.0,unknown,
31182,30.0,management,single,tertiary,no,617.0,no,no,cellular,27.0,feb,192.0,2.0,-1.0,0.0,unknown,
31183,73.0,retired,married,tertiary,no,1641.0,yes,no,cellular,27.0,feb,49.0,2.0,-1.0,0.0,unknown,
31184,31.0,management,single,tertiary,no,924.0,no,no,cellular,27.0,feb,172.0,1.0,-1.0,0.0,unknown,
31185,47.0,management,married,tertiary,no,1147.0,no,no,cellular,27.0,feb,204.0,1.0,-1.0,0.0,unknown,
31189,75.0,retired,married,secondary,no,1470.0,no,no,telephone,27.0,feb,49.0,1.0,-1.0,0.0,unknown,
31190,41.0,management,married,secondary,no,280.0,yes,no,cellular,27.0,feb,87.0,2.0,-1.0,0.0,unknown,
31193,28.0,technician,single,secondary,no,1363.0,no,no,cellular,27.0,feb,79.0,1.0,-1.0,0.0,unknown,
31196,33.0,technician,single,tertiary,no,1636.0,yes,no,cellular,27.0,feb,165.0,1.0,-1.0,0.0,unknown,
31199,39.0,blue-collar,single,primary,no,581.0,yes,no,cellular,27.0,feb,233.0,1.0,270.0,1.0,other,
31201,42.0,services,married,secondary,no,1376.0,yes,no,cellular,2.0,mar,712.0,4.0,-1.0,0.0,unknown,
31202,33.0,technician,married,secondary,no,218.0,yes,yes,telephone,2.0,mar,169.0,4.0,-1.0,0.0,unknown,
31204,34.0,management,married,tertiary,no,1036.0,yes,no,cellular,2.0,mar,78.0,4.0,103.0,7.0,failure,
31206,35.0,services,married,secondary,no,52.0,yes,no,cellular,2.0,mar,378.0,4.0,-1.0,0.0,unknown,
31211,31.0,blue-collar,married,tertiary,no,982.0,yes,yes,cellular,2.0,mar,142.0,2.0,-1.0,0.0,unknown,
31213,35.0,management,married,tertiary,no,5367.0,no,no,cellular,2.0,mar,69.0,1.0,-1.0,0.0,unknown,
31214,37.0,technician,married,tertiary,no,549.0,no,no,cellular,2.0,mar,239.0,1.0,-1.0,0.0,unknown,
31216,25.0,student,single,secondary,no,1116.0,yes,no,cellular,2.0,mar,170.0,3.0,-1.0,0.0,unknown,
31219,49.0,management,married,tertiary,no,2881.0,no,no,cellular,2.0,mar,120.0,3.0,-1.0,0.0,unknown,
31221,63.0,self-employed,married,tertiary,no,661.0,no,no,cellular,2.0,mar,56.0,2.0,-1.0,0.0,unknown,
31224,25.0,admin.,single,secondary,no,1099.0,no,no,cellular,2.0,mar,131.0,12.0,-1.0,0.0,unknown,
31227,54.0,technician,married,secondary,no,25.0,yes,no,telephone,2.0,mar,88.0,3.0,-1.0,0.0,unknown,
31229,54.0,admin.,married,secondary,no,602.0,no,no,cellular,3.0,mar,143.0,2.0,-1.0,0.0,unknown,
31230,28.0,management,single,tertiary,no,730.0,yes,no,cellular,3.0,mar,631.0,1.0,-1.0,0.0,unknown,
31231,27.0,student,single,secondary,no,1177.0,no,no,cellular,3.0,mar,133.0,1.0,-1.0,0.0,unknown,
31232,30.0,admin.,single,secondary,no,523.0,no,yes,cellular,3.0,mar,83.0,1.0,-1.0,0.0,unknown,
31233,94.0,retired,divorced,secondary,no,1234.0,no,no,cellular,3.0,mar,212.0,1.0,-1.0,0.0,unknown,
31234,47.0,technician,married,secondary,no,293.0,no,no,cellular,3.0,mar,499.0,1.0,-1.0,0.0,unknown,
31235,34.0,blue-collar,single,secondary,no,215.0,no,no,cellular,3.0,mar,350.0,3.0,-1.0,0.0,unknown,
31236,38.0,admin.,married,secondary,no,2549.0,no,no,cellular,3.0,mar,103.0,1.0,-1.0,0.0,unknown,
31239,29.0,technician,single,secondary,no,316.0,yes,no,cellular,3.0,mar,156.0,1.0,-1.0,0.0,unknown,
31240,62.0,management,married,secondary,no,4562.0,yes,no,cellular,3.0,mar,168.0,1.0,-1.0,0.0,unknown,
31242,46.0,management,married,tertiary,no,0.0,no,no,cellular,3.0,mar,305.0,13.0,-1.0,0.0,unknown,
31245,23.0,student,single,secondary,no,486.0,no,no,cellular,3.0,mar,87.0,1.0,-1.0,0.0,unknown,
31247,54.0,management,married,tertiary,no,446.0,no,no,cellular,3.0,mar,133.0,4.0,102.0,4.0,other,
31248,32.0,technician,married,tertiary,no,3820.0,yes,no,cellular,3.0,mar,105.0,1.0,-1.0,0.0,unknown,
31249,68.0,retired,married,secondary,no,1316.0,no,no,telephone,4.0,mar,92.0,5.0,-1.0,0.0,unknown,
31252,48.0,management,married,primary,no,606.0,no,no,cellular,5.0,mar,77.0,6.0,-1.0,0.0,unknown,
31253,27.0,student,single,tertiary,no,0.0,no,no,cellular,5.0,mar,82.0,3.0,-1.0,0.0,unknown,
31256,50.0,management,married,secondary,no,268.0,no,no,cellular,5.0,mar,61.0,2.0,-1.0,0.0,unknown,
31257,32.0,management,single,tertiary,no,506.0,no,no,cellular,5.0,mar,63.0,2.0,-1.0,0.0,unknown,
31258,23.0,admin.,single,tertiary,no,0.0,no,no,cellular,5.0,mar,168.0,2.0,-1.0,0.0,unknown,
